Hash,File,Operator,Start,End,StartLine,EndLine,Original,Replacement,Status,Time(ms)
m85b9d2d5,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockMint.sol,ILR,1368,1372,49,49,1e18,undefined,untested,0
m83272abb,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockMint.sol,PKD,587,622,23,23,"function attack() external payable ","function attack() external  ",untested,0
mb6d4cf2b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockMint.sol,OLFD,587,762,23,27,"function attack() external payable {        require(msg.value > 0, ""Send ETH to attack"");        attacking = true;        token.mint{value: msg.value}(address(this));    }",,untested,0
m8e734fbc,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockMint.sol,OLFD,1267,1380,47,50,"function attack() external {        attacking = true;        token.mintToken(address(this), 1000 * 1e18);    }",,untested,0
mc369cf81,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockMint.sol,VUR,543,548,19,19,1 wei,1 ether,untested,0
ma29a8a46,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockMint.sol,VVR,210,241,8,8,StakingVisageToken public token,StakingVisageToken internal token,untested,0
mcc516825,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockMint.sol,VVR,210,241,8,8,StakingVisageToken public token,StakingVisageToken private token,untested,0
ma4e35c8c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockMint.sol,VVR,247,268,9,9,bool public attacking,bool internal attacking,untested,0
m8f971d1a,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockMint.sol,VVR,247,268,9,9,bool public attacking,bool private attacking,untested,0
meee9bb38,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockMint.sol,VVR,861,892,32,32,StakingVisageToken public token,StakingVisageToken internal token,untested,0
mfaf587a0,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockMint.sol,VVR,861,892,32,32,StakingVisageToken public token,StakingVisageToken private token,untested,0
mfcec52bd,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockMint.sol,VVR,898,919,33,33,bool public attacking,bool internal attacking,untested,0
mf0ced903,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockMint.sol,VVR,898,919,33,33,bool public attacking,bool private attacking,untested,0
mf7d1588e,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,CCD,250,362,11,13,constructor(address _victim) Ownable(msg.sender) {        victim = ExchangeVisageToken(payable(_victim));    },,untested,0
mf418b12f,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,EHC,467,491,17,17,"revert(""rejecting ETH"");","/* revert(""rejecting ETH""); */",untested,0
m52804c6c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,EHC,593,617,22,22,"revert(""rejecting ETH"");","/* revert(""rejecting ETH""); */",untested,0
m3c2d8366,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,FVR,629,668,25,25,"function withdraw() external onlyOwner ","function withdraw() public onlyOwner ",untested,0
m2839cd60,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,FVR,629,668,25,25,"function withdraw() external onlyOwner ","function withdraw() internal onlyOwner ",untested,0
mb269efe9,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,FVR,629,668,25,25,"function withdraw() external onlyOwner ","function withdraw() private onlyOwner ",untested,0
m74e7aae0,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,FVR,708,754,29,29,"function acceptOwnership() external onlyOwner ","function acceptOwnership() public onlyOwner ",untested,0
m77323240,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,FVR,708,754,29,29,"function acceptOwnership() external onlyOwner ","function acceptOwnership() internal onlyOwner ",untested,0
m83d98011,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,FVR,708,754,29,29,"function acceptOwnership() external onlyOwner ","function acceptOwnership() private onlyOwner ",untested,0
mcc1a6855,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,PKD,429,457,16,16,"fallback() external payable ","fallback() external  ",untested,0
m9be53357,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,MOD,250,299,11,11,"constructor(address _victim) Ownable(msg.sender) ","constructor(address _victim)  ",untested,0
me29ddaeb,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,MOD,629,668,25,25,"function withdraw() external onlyOwner ","function withdraw() external  ",untested,0
mdfdc9944,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,MOD,708,754,29,29,"function acceptOwnership() external onlyOwner ","function acceptOwnership() external  ",untested,0
mf603f92c,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,TOR,287,297,11,11,msg.sender,tx.origin,untested,0
m5b92ab51,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,VVR,217,243,9,9,ExchangeVisageToken victim,ExchangeVisageToken public victim,untested,0
m18ef057b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockRejectETH.sol,VVR,217,243,9,9,ExchangeVisageToken victim,ExchangeVisageToken private victim,untested,0
m9f0dbb2e,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,BLR,609,614,22,22,false,true,untested,0
mc5eb9693,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,BLR,835,839,30,30,true,false,untested,0
mf7ee27fd,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,CCD,326,406,11,13,constructor(address _nft) {        nft = StakingVisageNFT(payable(_nft));    },,untested,0
me0ef4eea,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,CSC,572,581,21,21,attacking,true,untested,0
mc751436b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,CSC,572,581,21,21,attacking,false,untested,0
m1b01daf6,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,DLR,498,510,19,19,bytes memory,bytes storage,untested,0
me26667dd,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,FVR,786,813,29,29,"function attack() external ","function attack() public ",untested,0
m41a7b47a,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,FVR,786,813,29,29,"function attack() external ","function attack() internal ",untested,0
mb8e29a3b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,FVR,786,813,29,29,"function attack() external ","function attack() private ",untested,0
m799dafba,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,FVR,959,998,35,35,"function acceptNFTOwnership() external ","function acceptNFTOwnership() public ",untested,0
m83d24b33,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,FVR,959,998,35,35,"function acceptNFTOwnership() external ","function acceptNFTOwnership() internal ",untested,0
m4c66b760,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,FVR,959,998,35,35,"function acceptNFTOwnership() external ","function acceptNFTOwnership() private ",untested,0
m9237ccaa,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,ORFD,412,780,15,27,"function onERC721Received(        address,        address,        uint256,        bytes memory    ) public virtual override returns (bytes4) {        if (attacking) {            attacking = false;            // Try to reenter mint during the _safeMint callback            nft.mint(address(this));        }        return this.onERC721Received.selector;    }",,untested,0
m0c3cce52,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,RSD,736,774,26,26,return this.onERC721Received.selector;,/* return this.onERC721Received.selector; */,untested,0
m752816b0,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,VVR,265,292,8,8,StakingVisageNFT public nft,StakingVisageNFT internal nft,untested,0
mb13392ed,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,VVR,265,292,8,8,StakingVisageNFT public nft,StakingVisageNFT private nft,untested,0
ma4c090ad,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,VVR,298,319,9,9,bool public attacking,bool internal attacking,untested,0
me1057563,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingNFTReetrancyAttacker.sol,VVR,298,319,9,9,bool public attacking,bool private attacking,untested,0
m92e88a20,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,BLR,905,910,28,28,false,true,untested,0
m67199a8f,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,BLR,1151,1155,36,36,true,false,untested,0
mf13c9ad6,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,CCD,491,710,15,19,"constructor(address _staking, address _token, address _nft) {        staking = VisageStaking(payable(_staking));        token = StakingVisageToken(payable(_token));        nft = StakingVisageNFT(payable(_nft));    }",,untested,0
m4691a76b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,CSC,868,877,27,27,attacking,true,untested,0
mb3d42d09,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,CSC,868,877,27,27,attacking,false,untested,0
m995fdb64,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,DLR,802,814,25,25,bytes memory,bytes storage,untested,0
mef528d61,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,FVR,1080,1129,35,35,"function attackUnstake(uint256 tokenId) external ","function attackUnstake(uint256 tokenId) public ",untested,0
m27b3d80d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,FVR,1080,1129,35,35,"function attackUnstake(uint256 tokenId) external ","function attackUnstake(uint256 tokenId) internal ",untested,0
m5118b2c4,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,FVR,1080,1129,35,35,"function attackUnstake(uint256 tokenId) external ","function attackUnstake(uint256 tokenId) private ",untested,0
mbf4f3a0d,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,FVR,1264,1320,41,41,"function transferNFTToStaking(uint256 tokenId) external ","function transferNFTToStaking(uint256 tokenId) public ",untested,0
md517c9ac,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,FVR,1264,1320,41,41,"function transferNFTToStaking(uint256 tokenId) external ","function transferNFTToStaking(uint256 tokenId) internal ",untested,0
m9ef029cc,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,FVR,1264,1320,41,41,"function transferNFTToStaking(uint256 tokenId) external ","function transferNFTToStaking(uint256 tokenId) private ",untested,0
mac6282ab,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,FVR,1405,1474,45,45,"function setApprovalForAll(address operator, bool approved) external ","function setApprovalForAll(address operator, bool approved) public ",untested,0
maa9f3bc5,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,FVR,1405,1474,45,45,"function setApprovalForAll(address operator, bool approved) external ","function setApprovalForAll(address operator, bool approved) internal ",untested,0
m3fef6196,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,FVR,1405,1474,45,45,"function setApprovalForAll(address operator, bool approved) external ","function setApprovalForAll(address operator, bool approved) private ",untested,0
mf194b162,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,ILR,1008,1009,30,30,1,0,untested,0
m2115d7cd,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,ILR,1008,1009,30,30,1,2,untested,0
me659aaa3,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,ORFD,716,1074,21,33,"function onERC721Received(        address,        address,        uint256,        bytes memory    ) public override returns (bytes4) {        if (attacking) {            attacking = false;            // Try to reenter unstakeNFT during the NFT transfer            staking.unstakeNFT(1);        }        return this.onERC721Received.selector;    }",,untested,0
m089456ea,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,RSD,1030,1068,32,32,return this.onERC721Received.selector;,/* return this.onERC721Received.selector; */,untested,0
m3af019bf,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,VVR,359,387,10,10,VisageStaking public staking,VisageStaking internal staking,untested,0
m945724b9,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,VVR,359,387,10,10,VisageStaking public staking,VisageStaking private staking,untested,0
mb1929e35,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,VVR,393,424,11,11,StakingVisageToken public token,StakingVisageToken internal token,untested,0
m5c402779,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,VVR,393,424,11,11,StakingVisageToken public token,StakingVisageToken private token,untested,0
m82581686,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,VVR,430,457,12,12,StakingVisageNFT public nft,StakingVisageNFT internal nft,untested,0
m7888628f,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,VVR,430,457,12,12,StakingVisageNFT public nft,StakingVisageNFT private nft,untested,0
m7c050b12,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,VVR,463,484,13,13,bool public attacking,bool internal attacking,untested,0
m23e2998b,/Users/davidroman/Documents/code/github/metana-bootcamp/module-4/contracts/m2/mocks/MockStakingReentrancyAttacker.sol,VVR,463,484,13,13,bool public attacking,bool private attacking,untested,0
